transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,is_fraud
T013562,C1108,91.9,payment,2025-01-05 19:08:23,Florida,POS,30,0
T013563,C2996,81.22,withdrawal,2025-01-17 04:22:26,Florida,mobile,13,0
T013564,C8911,51.86,payment,2025-01-21 19:28:20,Illinois,ATM,5,0
T013565,C3942,56.05,transfer,2025-01-17 06:13:25,Georgia,mobile,18,0
T013566,C5274,25.72,withdrawal,2025-01-14 21:35:38,Florida,ATM,4,0
T013567,C3025,60.86,deposit,2025-01-03 14:55:11,California,mobile,48,0
T013568,C2756,306.3,deposit,2025-01-15 03:12:05,California,POS,25,0
T013569,C4869,190.01,payment,2025-01-10 23:00:35,New York,desktop,49,0
T013570,C5530,15.69,deposit,2025-01-15 22:21:26,Georgia,mobile,43,0
T013571,C5647,3.02,payment,2025-01-01 03:50:59,Georgia,desktop,17,0
T013572,C3953,271.09,payment,2025-01-01 10:36:20,California,POS,36,0
T013573,C7422,74.81,deposit,2025-01-25 19:41:09,Washington,desktop,44,0
T013574,C8112,77.18,deposit,2025-01-04 03:21:48,New York,ATM,35,0
T013575,C6411,151.74,transfer,2025-01-24 06:06:40,California,desktop,30,0
T013576,C1134,37.79,payment,2025-01-24 08:52:14,Florida,mobile,17,0
T013577,C9886,65.76,deposit,2025-01-23 22:26:29,Texas,desktop,8,0
T013578,C8275,346.3,transfer,2025-01-28 08:14:07,Florida,ATM,25,1
T013579,C4672,111.52,transfer,2025-01-08 06:51:46,Illinois,POS,1,0
T013580,C5620,16.69,payment,2025-01-22 20:54:33,New York,ATM,31,0
T013581,C9087,14.3,withdrawal,2025-01-14 03:14:03,Texas,mobile,41,0
T013582,C7779,22.85,deposit,2025-01-25 14:24:30,Georgia,ATM,44,0
T013583,C1670,145.55,deposit,2025-01-24 18:35:28,California,desktop,5,0
T013584,C9965,35.01,deposit,2025-01-25 20:06:34,Florida,desktop,19,0
T013585,C4048,2.16,deposit,2025-01-22 07:46:43,Georgia,ATM,7,0
T013586,C1291,288.55,deposit,2025-01-24 18:19:02,New York,desktop,44,0
T013587,C8004,18.6,deposit,2025-01-12 11:55:26,New York,desktop,3,0
T013588,C4864,0.96,transfer,2025-01-07 18:02:03,Georgia,mobile,24,0
T013589,C9064,27.07,payment,2025-01-19 14:38:57,California,mobile,30,0
T013590,C3230,26.79,transfer,2025-01-29 15:00:17,New York,mobile,18,0
T013591,C2380,54.82,deposit,2025-01-27 20:09:04,California,POS,6,0
T013592,C4512,253.06,payment,2025-01-02 01:34:03,Georgia,POS,46,1
T013593,C6508,211.35,deposit,2025-01-07 16:03:31,California,mobile,36,0
T013594,C7742,61.05,payment,2025-01-15 21:25:56,Florida,ATM,29,0
T013595,C6420,52.92,transfer,2025-01-26 03:29:31,New York,ATM,26,0
T013596,C9631,80.97,payment,2025-01-18 18:59:57,Georgia,ATM,16,0
T013597,C4409,27.9,transfer,2025-01-16 14:18:47,Illinois,mobile,31,0
T013598,C9252,5.36,deposit,2025-01-02 05:02:44,Illinois,POS,18,0
T013599,C7459,280.06,payment,2025-01-27 22:14:47,Florida,desktop,24,0
T013600,C7792,20.67,withdrawal,2025-01-29 13:00:08,Georgia,ATM,28,0
T013601,C5871,22.11,withdrawal,2025-01-15 05:05:39,Florida,mobile,24,0
T013602,C1039,63.95,transfer,2025-01-30 22:42:27,California,mobile,31,0
T013603,C5311,67.65,transfer,2025-01-26 01:12:30,Georgia,desktop,36,0
T013604,C6744,1.86,transfer,2025-01-04 02:58:21,Illinois,POS,10,0
T013605,C2724,16.01,transfer,2025-01-13 21:03:22,New York,POS,3,0
T013606,C2603,47.51,deposit,2025-01-19 17:35:16,Illinois,mobile,45,0
T013607,C9765,115.12,withdrawal,2025-01-15 07:19:44,Florida,desktop,30,0
T013608,C7463,25.93,transfer,2025-01-30 18:13:40,Florida,POS,35,0
T013609,C4679,54.99,payment,2025-01-11 17:39:22,Georgia,desktop,3,0
T013610,C5559,81.5,payment,2025-01-11 21:39:23,Georgia,desktop,1,0
T013611,C5092,219.46,deposit,2025-01-05 22:00:01,Georgia,mobile,38,0
T013612,C3978,39.46,transfer,2025-01-16 04:19:53,Georgia,desktop,32,0
T013613,C3054,14.34,payment,2025-01-20 12:19:58,California,desktop,43,0
T013614,C6265,67.19,transfer,2025-01-22 11:44:06,New York,desktop,26,0
T013615,C2721,137.33,payment,2025-01-22 21:06:45,Florida,ATM,25,0
T013616,C4920,11.64,deposit,2025-01-09 19:50:31,Washington,desktop,18,0
T013617,C9807,55.28,payment,2025-01-19 02:18:35,New York,desktop,43,0
T013618,C1509,1.79,transfer,2025-01-13 07:58:36,Illinois,mobile,40,0
T013619,C1077,3.41,transfer,2025-01-09 08:32:12,California,POS,38,0
T013620,C2407,65.96,deposit,2025-01-09 22:23:21,Georgia,POS,32,0
T013621,C3928,35.41,withdrawal,2025-01-06 03:58:40,Illinois,desktop,37,0
T013622,C7060,186.5,transfer,2025-01-06 18:38:00,Georgia,mobile,9,0
T013623,C4230,92.17,withdrawal,2025-01-10 04:14:16,Washington,mobile,0,0
T013624,C1125,60.5,transfer,2025-01-04 13:49:17,Florida,desktop,49,0
T013625,C4426,52.41,deposit,2025-01-08 22:06:21,Florida,desktop,34,0
T013626,C2149,68.77,payment,2025-01-28 20:28:15,New York,POS,10,0
T013627,C5457,4.13,withdrawal,2025-01-03 20:05:39,Georgia,POS,13,1
T013628,C2545,223.3,payment,2025-01-05 10:31:31,Florida,POS,5,0
T013629,C5980,637.9,deposit,2025-01-22 19:18:45,Washington,desktop,42,0
T013630,C8924,20.03,deposit,2025-01-21 13:48:38,New York,POS,38,0
T013631,C3362,12.83,deposit,2025-01-04 10:42:58,Washington,mobile,39,0
T013632,C2957,15.5,transfer,2025-01-12 06:28:13,Texas,ATM,24,0
T013633,C8919,108.18,transfer,2025-01-04 22:11:25,Florida,ATM,22,0
T013634,C8565,108.31,transfer,2025-01-28 11:28:32,Illinois,ATM,4,0
T013635,C1523,188.34,transfer,2025-01-30 18:42:01,Illinois,mobile,25,0
T013636,C1181,139.36,withdrawal,2025-01-23 10:09:00,New York,ATM,17,0
T013637,C1964,59.73,deposit,2025-01-24 12:08:14,Washington,desktop,31,0
T013638,C4518,94.9,withdrawal,2025-01-16 14:06:59,Washington,desktop,46,0
T013639,C4779,116.57,transfer,2025-01-19 00:18:52,Washington,ATM,20,0
T013640,C2280,71.9,payment,2025-01-21 04:51:11,Washington,ATM,25,0
T013641,C6594,64.56,withdrawal,2025-01-04 23:18:28,Texas,POS,49,0
T013642,C6690,103.59,payment,2025-01-12 19:54:20,Florida,mobile,34,0
T013643,C8431,81.53,transfer,2025-01-11 02:33:27,Washington,POS,9,0
T013644,C9498,103.27,withdrawal,2025-01-24 02:25:25,California,mobile,27,0
T013645,C9283,94.9,withdrawal,2025-01-02 01:28:27,California,POS,30,0
T013646,C9241,127.01,withdrawal,2025-01-04 16:39:51,Georgia,desktop,14,0
T013647,C3593,102.95,payment,2025-01-29 19:16:39,Georgia,mobile,39,0
T013648,C6233,73.34,transfer,2025-01-25 14:35:01,Illinois,ATM,7,0
T013649,C8944,114.51,deposit,2025-01-21 23:50:07,Florida,mobile,45,0
T013650,C9975,59.69,deposit,2025-01-29 03:01:39,California,mobile,9,0
T013651,C5115,27.66,transfer,2025-01-28 05:46:17,New York,POS,44,0
T013652,C5410,0.14,withdrawal,2025-01-01 11:07:12,Florida,ATM,9,0
T013653,C6718,82.09,deposit,2025-01-01 19:22:02,Illinois,POS,37,0
T013654,C6784,89.32,withdrawal,2025-01-17 06:48:22,Georgia,ATM,17,0
T013655,C8736,357.73,transfer,2025-01-03 10:59:01,Texas,POS,47,0
T013656,C7078,44.86,payment,2025-01-21 22:23:55,New York,ATM,27,0
T013657,C1380,50.11,withdrawal,2025-01-05 22:56:08,New York,mobile,27,0
T013658,C4615,22.54,payment,2025-01-09 09:36:32,Washington,desktop,49,0
T013659,C3145,7.31,payment,2025-01-05 08:35:44,Florida,ATM,19,0
T013660,C2350,148.19,transfer,2025-01-17 06:03:29,Georgia,POS,23,0
T013661,C5247,28.73,transfer,2025-01-07 13:53:40,Texas,mobile,5,0
T013662,C4108,93.88,payment,2025-01-15 18:59:39,New York,POS,40,0
T013663,C2691,116.4,payment,2025-01-04 22:49:47,Texas,mobile,47,0
T013664,C2620,63.72,deposit,2025-01-09 07:06:13,Illinois,mobile,31,0
T013665,C7478,209.03,deposit,2025-01-01 04:46:30,New York,ATM,5,0
T013666,C7263,58.66,transfer,2025-01-27 22:52:06,Georgia,POS,10,0
T013667,C1100,33.53,withdrawal,2025-01-21 00:26:20,California,mobile,29,0
T013668,C3051,226.35,payment,2025-01-02 00:40:11,Georgia,POS,2,0
T013669,C2029,197.73,withdrawal,2025-01-12 11:15:57,Illinois,mobile,7,0
T013670,C3716,17.92,payment,2025-01-27 18:35:31,Illinois,ATM,32,0
T013671,C9460,2.63,transfer,2025-01-17 22:25:44,Washington,desktop,46,0
T013672,C6785,9.43,withdrawal,2025-01-16 03:39:04,New York,desktop,46,0
T013673,C4738,33.76,transfer,2025-01-17 15:50:13,California,desktop,18,0
T013674,C6221,358.49,payment,2025-01-12 17:31:16,Texas,desktop,9,0
T013675,C5199,81.76,transfer,2025-01-05 23:03:18,California,ATM,18,0
T013676,C7585,46.72,withdrawal,2025-01-19 13:51:15,Illinois,ATM,8,0
T013677,C3578,219.57,deposit,2025-01-17 19:17:58,New York,ATM,6,0
T013678,C8029,60.36,transfer,2025-01-26 16:45:59,California,POS,13,0
T013679,C8487,37.87,withdrawal,2025-01-17 00:08:44,Georgia,mobile,1,0
T013680,C8746,283.39,transfer,2025-01-30 04:00:07,California,mobile,21,0
T013681,C8718,189.39,transfer,2025-01-13 11:19:29,Illinois,desktop,44,0
T013682,C4829,185.58,deposit,2025-01-25 22:06:21,Texas,desktop,19,0
T013683,C1945,71.8,withdrawal,2025-01-03 02:52:14,California,mobile,25,0
T013684,C1305,155.8,withdrawal,2025-01-30 20:30:09,Washington,mobile,3,0
T013685,C6977,19.77,withdrawal,2025-01-13 06:31:55,California,mobile,38,0
T013686,C8960,85.15,payment,2025-01-14 22:41:56,Florida,ATM,39,0
T013687,C8943,412.56,transfer,2025-01-13 20:30:55,Illinois,ATM,22,0
T013688,C6114,34.38,deposit,2025-01-11 16:53:05,Florida,ATM,15,0
T013689,C7926,158.16,withdrawal,2025-01-08 22:18:57,Illinois,desktop,24,0
T013690,C8303,67.43,deposit,2025-01-30 13:02:56,Illinois,ATM,8,0
T013691,C1640,4.06,payment,2025-01-24 17:05:45,Florida,mobile,10,0
T013692,C9142,143.98,payment,2025-01-24 14:23:39,Georgia,desktop,24,0
T013693,C3775,18.46,deposit,2025-01-02 05:54:57,Texas,desktop,30,0
T013694,C6544,99.82,withdrawal,2025-01-20 11:21:09,Texas,ATM,45,0
T013695,C2028,8.96,deposit,2025-01-06 21:14:22,Illinois,desktop,26,0
T013696,C1807,293.5,withdrawal,2025-01-15 13:47:07,Georgia,mobile,35,0
T013697,C7582,34.49,withdrawal,2025-01-04 01:26:40,Georgia,desktop,46,0
T013698,C9742,25.68,payment,2025-01-05 21:17:37,Florida,POS,13,0
T013699,C4329,13.83,deposit,2025-01-16 08:02:37,California,mobile,22,0
T013700,C6417,291.88,payment,2025-01-09 02:39:15,Illinois,mobile,15,0
T013701,C4365,124.45,transfer,2025-01-26 06:07:18,Washington,ATM,19,0
T013702,C3788,135.35,payment,2025-01-21 20:09:18,Illinois,mobile,2,0
T013703,C8014,69.2,withdrawal,2025-01-14 07:59:35,New York,mobile,5,0
T013704,C3648,64.38,deposit,2025-01-28 10:39:01,Texas,desktop,28,0
T013705,C6620,11.66,transfer,2025-01-28 23:28:37,Florida,POS,3,0
T013706,C4818,82.06,transfer,2025-01-07 18:20:57,California,desktop,0,0
T013707,C4034,28.36,transfer,2025-01-11 15:26:49,Washington,POS,49,0
T013708,C1968,377.86,transfer,2025-01-14 09:16:05,Georgia,mobile,7,0
T013709,C3514,159.25,deposit,2025-01-21 05:06:39,California,desktop,47,0
T013710,C9551,53.27,withdrawal,2025-01-23 08:57:07,Washington,desktop,19,0
T013711,C9036,16.41,transfer,2025-01-26 10:48:30,Illinois,ATM,15,0
T013712,C7265,153.87,withdrawal,2025-01-11 21:50:56,California,desktop,46,0
T013713,C6730,13.02,payment,2025-01-08 15:45:34,California,POS,30,0
T013714,C7886,20.99,withdrawal,2025-01-25 09:19:58,Illinois,POS,31,0
T013715,C8484,23.76,transfer,2025-01-23 20:43:32,Texas,mobile,33,0
T013716,C1779,81.39,payment,2025-01-15 11:53:39,New York,ATM,28,0
T013717,C2476,154.67,payment,2025-01-18 18:10:57,Texas,ATM,11,0
T013718,C3010,37.73,payment,2025-01-12 18:20:52,Texas,desktop,3,0
T013719,C9038,8.85,transfer,2025-01-02 08:42:47,New York,mobile,42,0
T013720,C7893,62.46,withdrawal,2025-01-29 00:53:36,Illinois,POS,33,0
T013721,C3070,137.88,deposit,2025-01-21 06:45:10,Texas,ATM,5,0
T013722,C5130,25.06,withdrawal,2025-01-21 17:37:34,Florida,mobile,48,0
T013723,C9655,24.84,transfer,2025-01-23 16:18:31,Florida,desktop,8,0
T013724,C8488,294.18,transfer,2025-01-30 12:52:22,New York,ATM,4,0
T013725,C5815,308.25,payment,2025-01-22 00:23:13,Florida,desktop,45,0
T013726,C6153,465.29,withdrawal,2025-01-23 11:55:42,Illinois,POS,15,1
T013727,C8421,164.85,transfer,2025-01-19 01:43:05,California,POS,0,0
T013728,C4141,20.85,transfer,2025-01-06 02:35:33,Illinois,mobile,19,0
T013729,C4781,23.82,deposit,2025-01-04 15:24:31,New York,desktop,34,0
T013730,C2537,41.59,withdrawal,2025-01-28 12:31:59,California,mobile,9,0
T013731,C8146,38.29,payment,2025-01-12 04:43:38,Florida,POS,24,0
T013732,C6469,313.56,payment,2025-01-11 10:54:44,Texas,ATM,46,0
T013733,C7697,155.62,payment,2025-01-15 18:06:05,Georgia,POS,27,0
T013734,C3975,128.74,withdrawal,2025-01-17 01:41:41,Florida,mobile,34,0
T013735,C4889,20.57,transfer,2025-01-25 02:23:33,Illinois,desktop,32,0
T013736,C4249,240.27,transfer,2025-01-19 00:41:45,Illinois,POS,44,0
T013737,C9599,175.95,deposit,2025-01-07 17:02:46,Georgia,mobile,14,0
T013738,C3240,17.87,deposit,2025-01-23 11:29:43,New York,desktop,20,0
T013739,C3777,204.93,transfer,2025-01-02 01:59:29,Texas,mobile,41,0
T013740,C1581,31.78,transfer,2025-01-20 19:15:54,Texas,POS,34,0
T013741,C8193,8.43,withdrawal,2025-01-09 18:54:13,California,desktop,49,0
T013742,C7390,106.95,deposit,2025-01-15 03:16:55,California,POS,36,0
T013743,C2321,106.08,payment,2025-01-14 14:01:59,Illinois,POS,9,0
T013744,C3826,9.97,payment,2025-01-10 22:43:56,New York,POS,15,0
T013745,C9978,38.4,payment,2025-01-21 01:22:51,Georgia,POS,19,0
T013746,C4137,493.57,payment,2025-01-22 01:34:05,Illinois,POS,49,0
T013747,C9278,113.45,transfer,2025-01-06 16:48:04,Washington,mobile,7,0
T013748,C5107,130.96,transfer,2025-01-22 15:06:23,Texas,ATM,44,0
T013749,C2077,23.94,withdrawal,2025-01-15 06:15:53,Texas,ATM,30,0
T013750,C5779,8.21,payment,2025-01-30 19:50:46,Illinois,POS,7,0
T013751,C4085,32.42,transfer,2025-01-01 15:20:30,Georgia,POS,12,0
T013752,C9407,28.62,transfer,2025-01-02 20:46:32,Texas,POS,23,0
T013753,C1856,26.73,transfer,2025-01-29 18:44:06,Georgia,desktop,11,0
T013754,C6123,21.41,payment,2025-01-18 07:18:40,California,POS,44,0
T013755,C3653,85.51,transfer,2025-01-20 10:47:00,Texas,desktop,16,0
T013756,C3555,39.77,deposit,2025-01-10 13:29:12,California,mobile,46,0
T013757,C5547,171.67,payment,2025-01-02 11:15:26,Florida,ATM,40,0
T013758,C6177,20.33,payment,2025-01-14 14:24:11,Georgia,POS,35,0
T013759,C4146,62.48,deposit,2025-01-04 12:30:50,New York,ATM,11,0
T013760,C8153,1.38,withdrawal,2025-01-18 01:22:29,New York,mobile,35,0
T013761,C7982,65.72,withdrawal,2025-01-22 03:55:10,Texas,ATM,12,0
T013762,C3361,5.75,payment,2025-01-23 16:27:50,New York,mobile,34,0
T013763,C5482,380.42,payment,2025-01-07 05:15:37,Washington,POS,4,0
T013764,C7072,156.35,payment,2025-01-24 07:23:58,Florida,mobile,12,0
T013765,C6538,67.36,deposit,2025-01-23 13:35:53,Texas,POS,45,0
T013766,C5960,9.06,transfer,2025-01-16 11:10:27,California,ATM,7,0
T013767,C3444,89.76,deposit,2025-01-17 09:58:06,Florida,mobile,10,0
T013768,C5004,142.2,transfer,2025-01-12 14:20:17,Georgia,desktop,7,0
T013769,C6432,21.16,transfer,2025-01-03 21:04:01,Washington,desktop,30,0
T013770,C2880,83.98,withdrawal,2025-01-14 12:43:34,Florida,desktop,11,0
T013771,C6557,168.31,deposit,2025-01-19 22:47:16,New York,POS,10,0
T013772,C3892,146.21,deposit,2025-01-20 22:05:14,Washington,mobile,16,0
T013773,C8141,162.45,payment,2025-01-25 07:10:16,California,desktop,26,0
T013774,C7883,211.46,deposit,2025-01-25 01:29:23,Illinois,POS,12,0
T013775,C1402,277.55,transfer,2025-01-27 16:45:46,Florida,desktop,35,0
T013776,C2545,52.01,transfer,2025-01-09 22:28:56,New York,ATM,12,0
T013777,C7550,84.11,deposit,2025-01-07 01:51:58,Georgia,ATM,40,0
T013778,C8645,156.38,withdrawal,2025-01-12 20:07:34,Georgia,ATM,21,0
T013779,C5830,119.45,withdrawal,2025-01-29 23:08:22,Florida,desktop,45,0
T013780,C9565,540.82,payment,2025-01-05 13:51:29,California,POS,43,0
T013781,C5080,1.38,payment,2025-01-07 19:28:27,Georgia,desktop,23,0
T013782,C7273,43.87,transfer,2025-01-14 14:46:16,California,POS,29,0
T013783,C4770,32.99,deposit,2025-01-10 00:45:54,Texas,desktop,12,0
T013784,C4915,30.42,transfer,2025-01-02 20:31:39,Illinois,POS,7,0
T013785,C2319,25.17,transfer,2025-01-05 04:19:42,Illinois,desktop,4,0
T013786,C8322,123.49,deposit,2025-01-18 14:00:05,New York,mobile,42,0
T013787,C3938,8.86,transfer,2025-01-28 12:02:40,Illinois,mobile,5,0
T013788,C6583,135.33,transfer,2025-01-16 14:53:57,California,POS,6,0
T013789,C2774,118.23,withdrawal,2025-01-03 16:15:20,Illinois,ATM,21,0
T013790,C9764,28.88,payment,2025-01-15 17:22:51,New York,ATM,29,0
T013791,C7207,29.15,withdrawal,2025-01-23 18:09:48,Florida,ATM,14,0
T013792,C1438,99.12,payment,2025-01-28 00:48:20,Illinois,POS,36,0
T013793,C8876,143.62,payment,2025-01-12 09:37:23,Illinois,mobile,40,0
T013794,C4992,209.14,payment,2025-01-09 13:28:32,Georgia,POS,19,1
T013795,C1759,191.15,withdrawal,2025-01-04 16:48:59,California,desktop,30,0
T013796,C5937,334.91,deposit,2025-01-30 12:44:36,California,desktop,4,0
T013797,C8343,87.08,transfer,2025-01-28 17:19:37,Georgia,desktop,44,0
T013798,C1442,239.31,deposit,2025-01-27 17:01:37,Florida,desktop,11,0
T013799,C1273,165.29,deposit,2025-01-11 05:22:45,Georgia,desktop,36,0
T013800,C2993,225.06,payment,2025-01-23 04:55:21,Washington,desktop,29,0
T013801,C4631,1.17,payment,2025-01-10 03:50:37,Washington,ATM,38,0
T013802,C4021,337.85,withdrawal,2025-01-20 16:27:45,Texas,ATM,2,0
T013803,C5793,64.16,withdrawal,2025-01-28 10:55:13,Illinois,desktop,12,0
T013804,C4845,160.04,transfer,2025-01-29 07:26:08,California,POS,10,0
T013805,C8804,13.61,deposit,2025-01-05 02:57:00,Texas,mobile,9,0
T013806,C8624,50.41,deposit,2025-01-18 15:43:09,Illinois,desktop,29,0
T013807,C1098,31.67,transfer,2025-01-28 06:23:18,Illinois,desktop,8,0
T013808,C4148,34.48,payment,2025-01-04 23:22:48,Texas,POS,29,0
T013809,C2072,13.15,withdrawal,2025-01-11 17:51:11,California,ATM,28,0
T013810,C1231,163.87,transfer,2025-01-10 09:18:39,Florida,POS,37,0
T013811,C8140,0.93,deposit,2025-01-27 15:36:28,Washington,mobile,45,0
T013812,C8105,37.47,transfer,2025-01-12 05:54:53,Illinois,mobile,41,0
T013813,C6802,19.17,transfer,2025-01-14 04:44:40,Georgia,POS,48,0
T013814,C2208,88.93,deposit,2025-01-09 20:24:11,New York,desktop,33,0
T013815,C4098,29.34,deposit,2025-01-16 17:28:37,New York,ATM,25,0
T013816,C8928,29.98,withdrawal,2025-01-24 01:40:53,New York,desktop,1,0
T013817,C2798,67.01,withdrawal,2025-01-08 09:05:05,Georgia,desktop,35,0
T013818,C8155,105.75,deposit,2025-01-27 15:34:59,Florida,desktop,6,0
T013819,C8596,12.93,withdrawal,2025-01-13 08:02:27,Washington,desktop,35,0
T013820,C6790,19.3,withdrawal,2025-01-22 19:01:15,Illinois,ATM,39,0
T013821,C3364,28.39,withdrawal,2025-01-04 05:32:14,California,POS,13,0
T013822,C1089,364.0,deposit,2025-01-27 01:40:44,California,mobile,26,0
T013823,C7935,50.61,payment,2025-01-13 18:07:37,Georgia,mobile,25,0
T013824,C4844,91.38,payment,2025-01-22 09:36:53,Washington,ATM,19,0
T013825,C1094,27.65,withdrawal,2025-01-17 14:35:21,Florida,POS,34,0
T013826,C9161,67.42,payment,2025-01-25 21:19:42,Washington,ATM,10,0
T013827,C9032,7.7,withdrawal,2025-01-30 16:11:05,Illinois,desktop,25,0
T013828,C3553,3.54,payment,2025-01-10 15:05:05,Texas,ATM,34,0
T013829,C9814,63.25,payment,2025-01-29 03:17:26,Texas,POS,4,0
T013830,C9764,50.86,transfer,2025-01-08 00:19:11,Illinois,mobile,15,0
T013831,C5134,14.72,withdrawal,2025-01-10 22:18:19,Illinois,ATM,10,0
T013832,C7889,116.35,payment,2025-01-14 20:10:50,California,mobile,32,0
T013833,C3028,494.82,payment,2025-01-23 00:49:37,Florida,mobile,8,0
T013834,C1758,50.36,transfer,2025-01-19 01:30:07,Florida,mobile,21,0
T013835,C5821,97.97,payment,2025-01-10 20:25:54,Washington,POS,4,0
T013836,C6745,329.62,transfer,2025-01-03 13:05:29,Georgia,desktop,19,0
T013837,C5511,178.1,payment,2025-01-16 11:42:15,Georgia,desktop,42,0
T013838,C5395,62.28,transfer,2025-01-28 08:34:31,California,POS,33,0
T013839,C9123,133.75,transfer,2025-01-27 12:24:18,New York,desktop,29,0
T013840,C1103,13.71,deposit,2025-01-16 15:16:28,Texas,desktop,9,0
T013841,C6430,71.77,withdrawal,2025-01-30 14:06:31,Illinois,desktop,36,0
T013842,C1511,32.72,deposit,2025-01-25 01:32:03,Washington,ATM,31,0
T013843,C5427,17.57,withdrawal,2025-01-17 04:33:02,Texas,desktop,23,0
T013844,C7373,55.56,payment,2025-01-04 14:58:46,Texas,ATM,16,0
T013845,C5550,14.04,withdrawal,2025-01-04 01:49:23,Washington,mobile,43,0
T013846,C4952,120.06,deposit,2025-01-28 10:25:59,Florida,ATM,2,0
T013847,C1189,60.92,withdrawal,2025-01-30 22:39:35,California,desktop,38,0
T013848,C7304,75.75,deposit,2025-01-08 00:26:41,New York,POS,42,0
T013849,C9601,15.83,withdrawal,2025-01-23 14:27:59,New York,mobile,42,0
T013850,C3402,15.06,payment,2025-01-27 01:40:51,Washington,mobile,25,0
T013851,C8848,87.57,payment,2025-01-21 19:40:39,Washington,ATM,11,0
T013852,C3903,420.04,withdrawal,2025-01-18 10:13:51,California,POS,36,0
T013853,C4929,10.12,withdrawal,2025-01-28 01:15:51,Texas,desktop,41,0
T013854,C4122,33.65,payment,2025-01-06 02:05:02,California,ATM,11,0
T013855,C2421,203.61,withdrawal,2025-01-01 14:01:19,Georgia,ATM,45,0
T013856,C8467,7.5,transfer,2025-01-23 08:59:13,California,mobile,32,0
T013857,C8822,208.66,payment,2025-01-03 19:46:09,Georgia,ATM,26,0
T013858,C5330,74.29,payment,2025-01-01 17:48:32,Illinois,POS,13,0
T013859,C4951,52.47,deposit,2025-01-15 05:49:30,Illinois,ATM,6,0
T013860,C6941,37.06,deposit,2025-01-14 19:48:46,Texas,ATM,41,0
T013861,C4836,35.26,transfer,2025-01-21 08:58:20,Florida,POS,43,0
T013862,C3134,36.5,withdrawal,2025-01-15 08:07:26,New York,ATM,37,0
T013863,C3294,216.11,transfer,2025-01-30 20:35:03,Illinois,desktop,47,0
T013864,C1152,128.66,withdrawal,2025-01-29 13:03:42,Texas,ATM,41,0
T013865,C2209,110.78,deposit,2025-01-26 11:19:12,Washington,desktop,43,0
T013866,C3588,160.32,withdrawal,2025-01-08 07:48:04,California,POS,26,0
T013867,C3230,29.72,deposit,2025-01-10 10:51:08,Georgia,desktop,9,0
T013868,C1631,96.24,payment,2025-01-01 07:51:00,Illinois,POS,41,0
T013869,C9634,61.63,payment,2025-01-23 02:49:29,California,desktop,42,0
T013870,C5043,152.53,withdrawal,2025-01-01 08:45:08,California,desktop,40,0
T013871,C2754,37.0,deposit,2025-01-10 01:13:26,Illinois,POS,8,0
T013872,C4423,103.05,transfer,2025-01-14 19:16:16,Georgia,POS,43,0
T013873,C7954,213.89,deposit,2025-01-28 23:09:42,Texas,desktop,33,0
T013874,C6087,51.44,deposit,2025-01-15 06:35:59,Washington,POS,45,0
T013875,C3189,6.89,deposit,2025-01-11 17:34:40,Georgia,mobile,40,0
T013876,C5361,72.58,payment,2025-01-06 06:44:46,New York,ATM,28,0
T013877,C1230,42.46,deposit,2025-01-11 19:30:57,Texas,desktop,17,0
T013878,C5507,111.54,withdrawal,2025-01-09 02:09:00,Florida,mobile,28,0
T013879,C1544,301.66,payment,2025-01-19 01:05:59,Georgia,mobile,29,0
T013880,C7011,66.48,payment,2025-01-14 22:36:30,Georgia,mobile,12,0
T013881,C7631,62.77,payment,2025-01-16 13:17:15,Georgia,POS,21,0
T013882,C1872,106.3,deposit,2025-01-27 05:01:38,Florida,ATM,15,0
T013883,C6974,10.93,transfer,2025-01-16 06:35:06,New York,desktop,44,0
T013884,C7160,29.24,deposit,2025-01-21 07:20:55,Georgia,ATM,31,0
T013885,C8469,251.31,deposit,2025-01-14 18:13:41,Washington,desktop,39,0
T013886,C4196,110.85,transfer,2025-01-06 05:12:37,Georgia,ATM,25,0
T013887,C9982,1.35,deposit,2025-01-04 17:47:23,Florida,ATM,30,0
T013888,C8637,22.89,withdrawal,2025-01-18 02:52:40,California,mobile,43,0
T013889,C2354,114.83,transfer,2025-01-03 06:17:16,Florida,POS,18,0
T013890,C9510,144.56,withdrawal,2025-01-29 10:06:04,Illinois,desktop,41,0
T013891,C6438,183.17,withdrawal,2025-01-16 03:25:21,Georgia,desktop,33,0
T013892,C8591,34.56,payment,2025-01-13 06:15:54,California,desktop,46,0
T013893,C5554,267.41,payment,2025-01-14 21:13:54,Georgia,mobile,48,0
T013894,C8426,80.51,transfer,2025-01-25 02:03:57,Texas,mobile,5,0
T013895,C5754,119.25,deposit,2025-01-25 07:51:11,Washington,mobile,34,0
T013896,C8512,90.82,withdrawal,2025-01-05 17:31:12,New York,mobile,10,0
T013897,C9663,13.1,deposit,2025-01-17 02:56:05,Illinois,mobile,36,0
T013898,C8544,329.99,withdrawal,2025-01-11 09:35:55,Illinois,ATM,21,0
T013899,C9889,13.11,payment,2025-01-14 13:16:36,New York,desktop,12,0
T013900,C5516,29.42,payment,2025-01-10 06:50:26,Florida,ATM,15,0
T013901,C8662,168.0,payment,2025-01-01 14:26:51,New York,mobile,25,0
T013902,C3564,96.39,transfer,2025-01-26 07:26:30,New York,POS,21,0
