transaction_id,customer_id,transaction_amount,transaction_time,previous_transactions_count,is_fraud,parsed_time,transaction_year,transaction_month,transaction_day,transaction_hour,transaction_minute,day_of_week,is_weekend,is_night_transaction,amount_log,amount_zscore_global,customer_previous_transaction_count,customer_transaction_count,customer_average_amount,customer_max_amount,customer_min_amount,customer_amount_deviation,customer_transactions_last_1h,customer_transactions_last_6h,customer_transactions_last_24h,customer_location_change,customer_device_change,customer_unique_location_count,customer_unique_device_count,transaction_type=deposit,transaction_type=payment,transaction_type=transfer,transaction_type=withdrawal,transaction_location=California,transaction_location=Florida,transaction_location=Georgia,transaction_location=Illinois,transaction_location=New York,transaction_location=Texas,transaction_location=Washington,device_type=ATM,device_type=POS,device_type=desktop,device_type=mobile,amount_bucket=high,amount_bucket=low_medium,amount_bucket=micro,amount_bucket=very_high
T016026,C5510,121.3,2025-01-03 04:21:55,40,0,2025-03-01 04:21:55,2025,3,1,4,21,5,1,1,4.8065,0.2154,1,2,28.55,28.55,28.55,92.75,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T008732,C9064,29.04,2025-01-03 04:24:05,14,0,2025-03-01 04:24:05,2025,3,1,4,24,5,1,1,3.4025,-0.709,4,5,31.75,79.85,8.16,-2.71,0,0,0,1,1,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T008056,C1755,40.99,2025-01-03 04:24:34,26,0,2025-03-01 04:24:34,2025,3,1,4,24,5,1,1,3.7374,-0.5893,0,1,40.99,40.99,40.99,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T003648,C7227,90.86,2025-01-03 04:24:46,8,0,2025-03-01 04:24:46,2025,3,1,4,24,5,1,1,4.5203,-0.0896,0,1,90.86,90.86,90.86,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
T000112,C7686,265.5,2025-01-03 04:25:56,39,0,2025-03-01 04:25:56,2025,3,1,4,25,5,1,1,5.5854,1.6603,1,2,136.68,136.68,136.68,128.82,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
T005614,C3003,54.7,2025-01-03 04:26:47,33,0,2025-03-01 04:26:47,2025,3,1,4,26,5,1,1,4.02,-0.4519,3,4,287.19,428.17,104.07,-232.49,0,0,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
T003448,C1313,89.93,2025-01-03 04:27:42,48,0,2025-03-01 04:27:42,2025,3,1,4,27,5,1,1,4.5101,-0.0989,5,6,123.132,276.88,39.73,-33.202,0,0,0,1,1,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
T000532,C9220,569.49,2025-01-03 04:33:25,15,0,2025-03-01 04:33:25,2025,3,1,4,33,5,1,1,6.3465,4.7062,3,4,100.58,292.73,1.86,468.91,0,0,0,1,0,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
T009585,C6388,163.07,2025-01-03 04:34:53,43,0,2025-03-01 04:34:53,2025,3,1,4,34,5,1,1,5.1003,0.6339,0,1,163.07,163.07,163.07,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
T016461,C6684,181.91,2025-01-03 04:36:34,25,0,2025-03-01 04:36:34,2025,3,1,4,36,5,1,1,5.209,0.8227,3,4,89.7033,185.28,29.12,92.2067,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
T006468,C6942,271.86,2025-01-03 04:37:03,44,0,2025-03-01 04:37:03,2025,3,1,4,37,5,1,1,5.609,1.724,2,3,51.305,94.72,7.89,220.555,0,0,0,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
T006069,C2675,27.29,2025-01-03 04:37:50,37,0,2025-03-01 04:37:50,2025,3,1,4,37,5,1,1,3.3425,-0.7266,1,2,118.26,118.26,118.26,-90.97,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
T002040,C6647,190.12,2025-01-03 04:41:02,42,0,2025-03-01 04:41:02,2025,3,1,4,41,5,1,1,5.2529,0.905,1,2,60.55,60.55,60.55,129.57,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
T012134,C5877,12.11,2025-01-03 04:41:07,37,0,2025-03-01 04:41:07,2025,3,1,4,41,5,1,1,2.5734,-0.8787,0,1,12.11,12.11,12.11,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
T009222,C4871,75.95,2025-01-03 04:45:15,49,0,2025-03-01 04:45:15,2025,3,1,4,45,5,1,1,4.3432,-0.239,2,3,33.93,35.07,32.79,42.02,0,0,0,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T001192,C2291,42.45,2025-01-03 04:46:11,19,0,2025-03-01 04:46:11,2025,3,1,4,46,5,1,1,3.7716,-0.5747,1,2,38.14,38.14,38.14,4.31,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
T019586,C6050,179.11,2025-01-03 04:51:05,18,0,2025-03-01 04:51:05,2025,3,1,4,51,5,1,1,5.1936,0.7947,2,3,4.455,8.89,0.02,174.655,0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
T016292,C9720,167.69,2025-01-03 04:54:20,19,0,2025-03-01 04:54:20,2025,3,1,4,54,5,1,1,5.1281,0.6802,1,2,42.17,42.17,42.17,125.52,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
T018051,C6015,165.89,2025-01-03 04:54:52,48,0,2025-03-01 04:54:52,2025,3,1,4,54,5,1,1,5.1173,0.6622,0,1,165.89,165.89,165.89,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
T008500,C9400,55.25,2025-01-03 04:55:03,9,0,2025-03-01 04:55:03,2025,3,1,4,55,5,1,1,4.0298,-0.4464,1,2,224.65,224.65,224.65,-169.4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
T000262,C6893,15.09,2025-01-03 04:55:38,49,0,2025-03-01 04:55:38,2025,3,1,4,55,5,1,1,2.7782,-0.8488,2,3,39.145,63.47,14.82,-24.055,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
T014217,C2930,17.02,2025-01-03 04:55:49,37,0,2025-03-01 04:55:49,2025,3,1,4,55,5,1,1,2.8915,-0.8295,5,6,55.58,76.3,15.42,-38.56,0,0,0,1,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T011690,C3382,32.79,2025-01-03 04:59:39,1,0,2025-03-01 04:59:39,2025,3,1,4,59,5,1,1,3.5202,-0.6714,1,2,30.88,30.88,30.88,1.91,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T018597,C3793,1.16,2025-01-03 05:02:30,15,0,2025-03-01 05:02:30,2025,3,1,5,2,5,1,1,0.7701,-0.9884,3,4,186.5967,275.66,118.62,-185.4367,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T007337,C3835,31.27,2025-01-03 05:03:51,38,0,2025-03-01 05:03:51,2025,3,1,5,3,5,1,1,3.4741,-0.6867,1,2,46.78,46.78,46.78,-15.51,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
T006250,C4048,62.33,2025-01-03 05:06:48,34,0,2025-03-01 05:06:48,2025,3,1,5,6,5,1,1,4.1484,-0.3755,5,6,28.426,102.05,1.93,33.904,0,0,0,1,1,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T000335,C7413,4.16,2025-01-03 05:08:53,10,0,2025-03-01 05:08:53,2025,3,1,5,8,5,1,1,1.6409,-0.9583,2,3,284.525,422.93,146.12,-280.365,0,0,0,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
T015775,C4313,104.32,2025-01-03 05:12:55,0,0,2025-03-01 05:12:55,2025,3,1,5,12,5,1,1,4.657,0.0453,1,2,42.34,42.34,42.34,61.98,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
T018132,C3770,52.82,2025-01-03 05:14:29,26,0,2025-03-01 05:14:29,2025,3,1,5,14,5,1,1,3.9856,-0.4707,1,2,12.66,12.66,12.66,40.16,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
T008237,C3757,157.36,2025-01-03 05:20:36,31,0,2025-03-01 05:20:36,2025,3,1,5,20,5,1,1,5.0649,0.5767,1,2,121.94,121.94,121.94,35.42,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
T016446,C8677,175.27,2025-01-03 05:21:32,26,0,2025-03-01 05:21:32,2025,3,1,5,21,5,1,1,5.172,0.7562,0,1,175.27,175.27,175.27,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
T000197,C1378,227.41,2025-01-03 05:24:25,21,0,2025-03-01 05:24:25,2025,3,1,5,24,5,1,1,5.4311,1.2786,2,3,47.23,47.75,46.71,180.18,0,0,1,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T016892,C2628,0.77,2025-01-03 05:35:33,46,0,2025-03-01 05:35:33,2025,3,1,5,35,5,1,1,0.571,-0.9923,1,2,43.93,43.93,43.93,-43.16,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
T003490,C1823,8.84,2025-01-03 05:38:32,2,0,2025-03-01 05:38:32,2025,3,1,5,38,5,1,1,2.2865,-0.9114,2,3,82.54,92.87,72.21,-73.7,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
T008544,C8217,50.76,2025-01-03 05:39:09,43,0,2025-03-01 05:39:09,2025,3,1,5,39,5,1,1,3.9466,-0.4914,2,3,161.595,173.51,149.68,-110.835,0,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
T003958,C2714,5.19,2025-01-03 05:39:53,9,0,2025-03-01 05:39:53,2025,3,1,5,39,5,1,1,1.8229,-0.948,1,2,64.64,64.64,64.64,-59.45,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
T002200,C1073,376.36,2025-01-03 05:40:42,16,0,2025-03-01 05:40:42,2025,3,1,5,40,5,1,1,5.9332,2.7711,3,4,150.74,363.98,21.31,225.62,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
T003574,C7406,220.29,2025-01-03 05:41:49,42,0,2025-03-01 05:41:49,2025,3,1,5,41,5,1,1,5.3995,1.2073,3,4,9.9,14.32,3.56,210.39,0,0,0,1,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
T001072,C1998,4.3,2025-01-03 05:42:42,27,0,2025-03-01 05:42:42,2025,3,1,5,42,5,1,1,1.6677,-0.9569,0,1,4.3,4.3,4.3,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
T015749,C8985,3.87,2025-01-03 05:43:26,18,0,2025-03-01 05:43:26,2025,3,1,5,43,5,1,1,1.5831,-0.9612,3,4,86.6267,123.58,37.3,-82.7567,0,0,1,1,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
T007032,C6681,88.14,2025-01-03 05:44:30,4,0,2025-03-01 05:44:30,2025,3,1,5,44,5,1,1,4.4902,-0.1168,1,2,198.48,198.48,198.48,-110.34,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
T017874,C8618,131.5,2025-01-03 05:49:11,14,0,2025-03-01 05:49:11,2025,3,1,5,49,5,1,1,4.8866,0.3176,0,1,131.5,131.5,131.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
T014837,C1620,142.8,2025-01-03 05:51:25,13,0,2025-03-01 05:51:25,2025,3,1,5,51,5,1,1,4.9684,0.4308,3,4,176.25,277.59,10.85,-33.45,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
T009837,C9552,28.1,2025-01-03 05:52:58,40,0,2025-03-01 05:52:58,2025,3,1,5,52,5,1,1,3.3707,-0.7184,4,5,75.415,261.97,3.64,-47.315,0,0,0,1,1,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T007279,C8258,93.14,2025-01-03 05:59:53,14,0,2025-03-01 05:59:53,2025,3,1,5,59,5,1,1,4.5448,-0.0667,1,2,20.63,20.63,20.63,72.51,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
T011481,C9352,49.29,2025-01-03 06:01:46,20,0,2025-03-01 06:01:46,2025,3,1,6,1,5,1,0,3.9178,-0.5061,0,1,49.29,49.29,49.29,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
T007943,C8358,17.9,2025-01-03 06:04:26,35,0,2025-03-01 06:04:26,2025,3,1,6,4,5,1,0,2.9392,-0.8206,0,1,17.9,17.9,17.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
T017143,C2601,101.14,2025-01-03 06:04:53,16,0,2025-03-01 06:04:53,2025,3,1,6,4,5,1,0,4.6263,0.0134,0,1,101.14,101.14,101.14,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T009366,C6802,75.79,2025-01-03 06:07:29,47,0,2025-03-01 06:07:29,2025,3,1,6,7,5,1,0,4.3411,-0.2406,1,2,19.17,19.17,19.17,56.62,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
T009167,C8223,18.9,2025-01-03 06:08:35,15,0,2025-03-01 06:08:35,2025,3,1,6,8,5,1,0,2.9907,-0.8106,1,2,14.91,14.91,14.91,3.99,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
T004233,C9367,242.29,2025-01-03 06:09:15,13,0,2025-03-01 06:09:15,2025,3,1,6,9,5,1,0,5.4943,1.4277,2,3,65.085,66.63,63.54,177.205,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
T014699,C9903,103.28,2025-01-03 06:12:21,11,0,2025-03-01 06:12:21,2025,3,1,6,12,5,1,0,4.6471,0.0349,0,1,103.28,103.28,103.28,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
T011994,C7341,380.01,2025-01-03 06:14:39,30,0,2025-03-01 06:14:39,2025,3,1,6,14,5,1,0,5.9428,2.8076,0,1,380.01,380.01,380.01,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
T001619,C7788,131.17,2025-01-03 06:15:18,32,0,2025-03-01 06:15:18,2025,3,1,6,15,5,1,0,4.8841,0.3143,0,1,131.17,131.17,131.17,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
T008314,C6993,50.38,2025-01-03 06:16:48,27,0,2025-03-01 06:16:48,2025,3,1,6,16,5,1,0,3.9392,-0.4952,2,3,102.33,187.43,17.23,-51.95,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T008088,C3296,5.34,2025-01-03 06:16:53,11,0,2025-03-01 06:16:53,2025,3,1,6,16,5,1,0,1.8469,-0.9465,1,2,112.14,112.14,112.14,-106.8,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
T013889,C2354,114.83,2025-01-03 06:17:16,18,0,2025-03-01 06:17:16,2025,3,1,6,17,5,1,0,4.7521,0.1506,2,3,95.92,143.95,47.89,18.91,0,0,0,1,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
T000209,C3721,17.53,2025-01-03 06:19:10,36,0,2025-03-01 06:19:10,2025,3,1,6,19,5,1,0,2.9194,-0.8243,1,2,8.52,8.52,8.52,9.01,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
T015932,C9947,219.25,2025-01-03 06:19:20,9,0,2025-03-01 06:19:20,2025,3,1,6,19,5,1,0,5.3948,1.1969,1,2,19.43,19.43,19.43,199.82,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
T018118,C7032,128.81,2025-01-03 06:19:26,39,0,2025-03-01 06:19:26,2025,3,1,6,19,5,1,0,4.8661,0.2907,2,3,143.205,271.23,15.18,-14.395,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T003174,C3456,7.31,2025-01-03 06:19:31,32,0,2025-03-01 06:19:31,2025,3,1,6,19,5,1,0,2.1175,-0.9268,0,1,7.31,7.31,7.31,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
T017509,C7588,191.48,2025-01-03 06:20:34,1,0,2025-03-01 06:20:34,2025,3,1,6,20,5,1,0,5.26,0.9186,1,2,58.26,58.26,58.26,133.22,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
T013102,C1827,22.42,2025-01-03 06:20:38,20,0,2025-03-01 06:20:38,2025,3,1,6,20,5,1,0,3.1536,-0.7754,1,2,439.41,439.41,439.41,-416.99,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
T018212,C2587,5.54,2025-01-03 06:21:07,39,0,2025-03-01 06:21:07,2025,3,1,6,21,5,1,0,1.8779,-0.9445,1,2,323.77,323.77,323.77,-318.23,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
T009745,C3695,116.46,2025-01-03 06:21:10,44,0,2025-03-01 06:21:10,2025,3,1,6,21,5,1,0,4.7661,0.1669,2,3,156.85,189.14,124.56,-40.39,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
T003054,C3174,106.93,2025-01-03 06:25:13,38,0,2025-03-01 06:25:13,2025,3,1,6,25,5,1,0,4.6815,0.0714,1,2,1.82,1.82,1.82,105.11,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
T004138,C3476,109.38,2025-01-03 06:26:39,42,0,2025-03-01 06:26:39,2025,3,1,6,26,5,1,0,4.7039,0.096,2,3,110.96,168.84,53.08,-1.58,0,0,0,1,0,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
T017199,C8933,156.31,2025-01-03 06:31:03,25,0,2025-03-01 06:31:03,2025,3,1,6,31,5,1,0,5.0582,0.5662,0,1,156.31,156.31,156.31,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T005607,C5746,221.49,2025-01-03 06:31:29,26,0,2025-03-01 06:31:29,2025,3,1,6,31,5,1,0,5.4049,1.2193,2,3,35.78,46.39,25.17,185.71,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
T011357,C6113,255.22,2025-01-03 06:34:11,43,0,2025-03-01 06:34:11,2025,3,1,6,34,5,1,0,5.546,1.5573,3,4,228.1833,324.21,175.72,27.0367,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
T018927,C5228,68.17,2025-01-03 06:36:44,5,0,2025-03-01 06:36:44,2025,3,1,6,36,5,1,0,4.2366,-0.3169,1,2,47.67,47.67,47.67,20.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
T007685,C7300,146.14,2025-01-03 06:40:25,11,0,2025-03-01 06:40:25,2025,3,1,6,40,5,1,0,4.9914,0.4643,2,3,80.985,160.09,1.88,65.155,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
T012131,C5830,31.82,2025-01-03 06:42:05,44,0,2025-03-01 06:42:05,2025,3,1,6,42,5,1,0,3.491,-0.6812,1,2,119.45,119.45,119.45,-87.63,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T013190,C4732,181.75,2025-01-03 06:43:01,7,0,2025-03-01 06:43:01,2025,3,1,6,43,5,1,0,5.2081,0.8211,1,2,93.14,93.14,93.14,88.61,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
T016303,C6750,41.5,2025-01-03 06:43:08,33,0,2025-03-01 06:43:08,2025,3,1,6,43,5,1,0,3.7495,-0.5842,3,4,270.79,654.33,54.33,-229.29,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
T013907,C6916,3.69,2025-01-03 06:46:41,22,0,2025-03-01 06:46:41,2025,3,1,6,46,5,1,0,1.5454,-0.963,1,2,32.12,32.12,32.12,-28.43,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
T006445,C8780,77.48,2025-01-03 06:49:46,32,0,2025-03-01 06:49:46,2025,3,1,6,49,5,1,0,4.3628,-0.2237,1,2,43.27,43.27,43.27,34.21,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
T018640,C5675,190.11,2025-01-03 06:54:41,28,0,2025-03-01 06:54:41,2025,3,1,6,54,5,1,0,5.2528,0.9049,1,2,2.23,2.23,2.23,187.88,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
T011775,C8108,36.53,2025-01-03 06:56:49,40,0,2025-03-01 06:56:49,2025,3,1,6,56,5,1,0,3.6251,-0.634,2,3,69.505,124.62,14.39,-32.975,0,0,0,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
T017921,C9622,282.95,2025-01-03 06:57:24,45,0,2025-03-01 06:57:24,2025,3,1,6,57,5,1,0,5.6488,1.8351,2,3,7.405,13.91,0.9,275.545,0,0,1,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
T017220,C3039,3.12,2025-01-03 06:57:30,33,0,2025-03-01 06:57:30,2025,3,1,6,57,5,1,0,1.4159,-0.9687,1,2,13.07,13.07,13.07,-9.95,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
T013033,C2551,10.41,2025-01-03 06:58:40,49,0,2025-03-01 06:58:40,2025,3,1,6,58,5,1,0,2.4345,-0.8957,0,1,10.41,10.41,10.41,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
T007904,C9914,4.51,2025-01-03 06:59:12,49,0,2025-03-01 06:59:12,2025,3,1,6,59,5,1,0,1.7066,-0.9548,0,1,4.51,4.51,4.51,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
T004806,C5290,8.11,2025-01-03 07:02:46,38,0,2025-03-01 07:02:46,2025,3,1,7,2,5,1,0,2.2094,-0.9187,0,1,8.11,8.11,8.11,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
T009737,C6540,1.85,2025-01-03 07:04:35,3,0,2025-03-01 07:04:35,2025,3,1,7,4,5,1,0,1.0473,-0.9815,1,2,15.63,15.63,15.63,-13.78,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T013548,C3333,196.16,2025-01-03 07:06:39,37,0,2025-03-01 07:06:39,2025,3,1,7,6,5,1,0,5.284,0.9655,3,4,161.54,362.61,53.43,34.62,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T008473,C7101,18.77,2025-01-03 07:12:14,43,0,2025-03-01 07:12:14,2025,3,1,7,12,5,1,0,2.9842,-0.8119,3,4,121.2667,154.63,76.12,-102.4967,0,0,0,0,1,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
T007787,C6825,257.99,2025-01-03 07:18:21,31,0,2025-03-01 07:18:21,2025,3,1,7,18,5,1,0,5.5568,1.585,2,3,72.185,102.06,42.31,185.805,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
T012935,C4206,126.49,2025-01-03 07:23:39,49,0,2025-03-01 07:23:39,2025,3,1,7,23,5,1,0,4.848,0.2674,2,3,129.435,146.43,112.44,-2.945,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
T012013,C8339,188.13,2025-01-03 07:23:45,3,0,2025-03-01 07:23:45,2025,3,1,7,23,5,1,0,5.2424,0.885,2,3,32.105,39.9,24.31,156.025,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
T018975,C9376,213.01,2025-01-03 07:24:33,9,0,2025-03-01 07:24:33,2025,3,1,7,24,5,1,0,5.366,1.1343,1,2,110.32,110.32,110.32,102.69,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
T005804,C8034,47.53,2025-01-03 07:25:17,30,0,2025-03-01 07:25:17,2025,3,1,7,25,5,1,0,3.8822,-0.5238,1,2,156.03,156.03,156.03,-108.5,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
T013173,C3862,184.32,2025-01-03 07:27:14,10,0,2025-03-01 07:27:14,2025,3,1,7,27,5,1,0,5.2221,0.8469,0,1,184.32,184.32,184.32,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
T007923,C8386,8.29,2025-01-03 07:28:57,13,0,2025-03-01 07:28:57,2025,3,1,7,28,5,1,0,2.2289,-0.9169,0,1,8.29,8.29,8.29,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
T004878,C4068,45.02,2025-01-03 07:30:18,31,0,2025-03-01 07:30:18,2025,3,1,7,30,5,1,0,3.8291,-0.5489,0,1,45.02,45.02,45.02,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
